pre-increment,/home/ubuntu/atoms/projects/git/refs.c,1468,9,"len"
pre-increment,/home/ubuntu/atoms/projects/git/compat/win32/syslog.c,49,30,"str_len"
pre-increment,/home/ubuntu/atoms/projects/git/compat/inet_pton.c,72,38,"octets"
pre-increment,/home/ubuntu/atoms/projects/git/compat/inet_pton.c,120,23,"src"
pre-increment,/home/ubuntu/atoms/projects/git/compat/inet_pton.c,79,27,"tp"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,417,16,"c"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,369,48,"ch"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,945,46,"ch"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,975,45,"ch"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,3567,28,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,3573,28,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,369,43,"j"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,945,41,"j"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,975,40,"j"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regcomp.c,348,16,"node"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regexec.c,3468,32,"ch"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regexec.c,3499,32,"ch"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regexec.c,2406,9,"cur_str_idx"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regexec.c,1381,14,"fs -> num"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,746,18,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1099,9,"i1"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1111,9,"i1"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1099,21,"i2"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1106,9,"i2"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1138,11,"id"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1271,9,"id"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1097,19,"sbase"
pre-increment,/home/ubuntu/atoms/projects/git/compat/regex/regex_internal.c,1237,15,"sbase"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2885,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2886,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2894,20,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2896,15,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2898,16,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2919,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2920,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2921,24,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2925,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2926,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2932,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2933,21,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,2950,18,"i"
pre-increment,/home/ubuntu/atoms/projects/git/compat/mingw.c,786,26,"n"
pre-increment,/home/ubuntu/atoms/projects/git/compat/basename.c,49,12,"p"
pre-increment,/home/ubuntu/atoms/projects/git/compat/basename.c,24,12,"path"
pre-increment,/home/ubuntu/atoms/projects/git/pretty.c,674,16,"cp"
pre-increment,/home/ubuntu/atoms/projects/git/base85.c,89,9,"bytes"
pre-increment,/home/ubuntu/atoms/projects/git/base85.c,56,13,"cnt"
pre-increment,/home/ubuntu/atoms/projects/git/base85.c,73,13,"cnt"
pre-increment,/home/ubuntu/atoms/projects/git/base85.c,53,9,"de"
pre-increment,/home/ubuntu/atoms/projects/git/base85.c,59,8,"de"
pre-increment,/home/ubuntu/atoms/projects/git/shell.c,109,9,"len"
pre-increment,/home/ubuntu/atoms/projects/git/decorate.c,26,8,"j"
pre-increment,/home/ubuntu/atoms/projects/git/decorate.c,80,8,"j"
pre-increment,/home/ubuntu/atoms/projects/git/merge-ort.c,823,14,"i_sb"
pre-increment,/home/ubuntu/atoms/projects/git/object.c,409,15,"nr"
pre-increment,/home/ubuntu/atoms/projects/git/tree-walk.c,592,8,"entrylen"
pre-increment,/home/ubuntu/atoms/projects/git/tree-walk.c,228,9,"pos"
pre-increment,/home/ubuntu/atoms/projects/git/add-interactive.c,368,21,"endp"
pre-increment,/home/ubuntu/atoms/projects/git/add-interactive.c,145,14,"* len"
pre-increment,/home/ubuntu/atoms/projects/git/range-diff.c,525,14,"i"
pre-increment,/home/ubuntu/atoms/projects/git/range-diff.c,541,14,"j"
pre-increment,/home/ubuntu/atoms/projects/git/unpack-trees.c,459,32,"cnt"
pre-increment,/home/ubuntu/atoms/projects/git/unpack-trees.c,495,33,"cnt"
