Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
conditional,test-lib.c,244,-,+,-,,2.0,	assert(ctx.result != RESULT_SKIP);,,
conditional,test-lib.c,251,-,+,-,,2.0,	assert(ctx.result != RESULT_SKIP);,,
conditional,test-lib.c,259,-,+,-,,2.0,	assert(ctx.result != RESULT_SKIP);,,
conditional,test-lib.c,267,-,+,-,,2.0,	assert(ctx.running);,,
conditional,test-lib.c,289,-,+,-,,2.0,	assert(ctx.running);,,
conditional,test-lib.c,290,-,+,-,,2.0,	assert(!ctx.todo);,,
conditional,test-lib.c,297,-,+,-,,2.0,	assert(ctx.running);,,
conditional,test-lib.c,298,-,+,-,,2.0,	assert(ctx.todo);,,
conditional,test-mergesort.c,91,+,+,+,(i < m) ? i : m,12.0,		arr[i] = (i < m) ? i : m;,11.0,( i < m ) ? i : m
conditional,test-mergesort.c,99,+,+,+,minstd_rand(&seed) % m ? (j += 2) : (k += 2),12.0,		arr[i] = minstd_rand(&seed) % m ? (j += 2) : (k += 2);,11.0,minstd_rand ( & seed ) % m ? ( j += 2 ) : ( k += 2 )
conditional,test-oidmap.c,57,-,+,+,,8.0,		p1 = parts.nr >= 1 ? parts.items[1].string : NULL;,7.0,parts . nr >= 1 ? parts . items [ 1 ] . string : NULL
conditional,test-oidmap.c,58,-,+,+,,8.0,		p2 = parts.nr >= 2 ? parts.items[2].string : NULL;,7.0,parts . nr >= 2 ? parts . items [ 2 ] . string : NULL
conditional,test-oidmap.c,75,-,+,+,,9.0,"			puts(entry ? entry->name : ""NULL"");",8.0,"entry ? entry -> name : ""NULL"""
conditional,test-oidmap.c,89,-,+,+,,9.0,"			puts(entry ? entry->name : ""NULL"");",8.0,"entry ? entry -> name : ""NULL"""
conditional,test-oidmap.c,102,-,+,+,,9.0,"			puts(entry ? entry->name : ""NULL"");",8.0,"entry ? entry -> name : ""NULL"""
conditional,test-parse-options.c,188,+,+,+,"arg ? arg : ""not set""",9.0,"		     (arg ? arg : ""not set""), unset);",8.0,"arg ? arg : ""not set"""
conditional,test-parse-options.c,194,+,+,+,"string ? string : ""(not set)""",36.0,"	show(&expect, &ret, ""string: %s"", string ? string : ""(not set)"");",35.0,"string ? string : ""(not set)"""
conditional,test-parse-options.c,198,+,+,+,"dry_run ? ""yes"" : ""no""",37.0,"	show(&expect, &ret, ""dry run: %s"", dry_run ? ""yes"" : ""no"");",36.0,"dry_run ? ""yes"" : ""no"""
conditional,test-parse-options.c,199,+,+,+,"file ? file : ""(not set)""",34.0,"	show(&expect, &ret, ""file: %s"", file ? file : ""(not set)"");",33.0,"file ? file : ""(not set)"""
conditional,test-path-utils.c,191,-,+,-,,10.0,"			res = error(""'%s' is %s.git%s"", *argv,
				    expect ? ""not "" : """", x);",,
conditional,test-path-utils.c,192,+,-,+,"expect ? ""not "" : """"",,,8.0,"expect ? ""not "" : """""
conditional,test-path-utils.c,195,+,+,+,"expect ? """" : ""not """,12.0,"				*argv, expect ? """" : ""not "", x);",11.0,"expect ? """" : ""not """
conditional,test-path-utils.c,205,+,+,+,x > y ? -1 : (x < y ? +1 : 0),23.0,	return x > y ? -1 : (x < y ? +1 : 0);,22.0,x < y ? + 1 : 0
conditional,test-path-utils.c,257,+,+,+,"argc > 1 ? strtoul(argv[1], NULL, 0) : 1000000",7.0,"	nr = argc > 1 ? strtoul(argv[1], NULL, 0) : 1000000;",6.0,"argc > 1 ? strtoul ( argv [ 1 ] , NULL , 0 ) : 1000000"
conditional,test-path-utils.c,306,+,+,+,"rv ? ""++failed++"" : buf",8.0,"		puts(rv ? ""++failed++"" : buf);",7.0,"rv ? ""++failed++"" : buf"
conditional,test-path-utils.c,377,+,+,+,"prefix ? prefix : ""(null)""",18.0,"		printf(""%s\n"", prefix ? prefix : ""(null)"");",17.0,"prefix ? prefix : ""(null)"""
conditional,test-path-utils.c,396,+,+,+,"strlen(rel) > 0 ? rel : ""(empty)""",9.0,"			puts(strlen(rel) > 0 ? rel : ""(empty)"");",8.0,"strlen ( rel ) > 0 ? rel : ""(empty)"""
conditional,test-path-utils.c,495,+,+,+,"expect ? "" not"" : """"",19.0,"					    argv[i], expect ? "" not"" : """");",18.0,"expect ? "" not"" : """""
conditional,test-path-utils.c,499,+,+,+,"expect ? """" : "" not""",15.0,"					argv[i], expect ? """" : "" not"");",14.0,"expect ? """" : "" not"""
conditional,test-path-utils.c,515,+,+,+,"argv[1] ? argv[1] : ""(there was none)""",3.0,"		argv[1] ? argv[1] : ""(there was none)"");",2.0,"argv [ 1 ] ? argv [ 1 ] : ""(there was none)"""
conditional,test-proc-receive.c,74,+,+,+,"use_push_options && !no_push_options ? ""push-options"" : """"",6.0,"				 use_push_options && !no_push_options ? ""push-options"": """");",5.0,"use_push_options && ! no_push_options ? ""push-options"" : """""
conditional,test-proc-receive.c,176,+,+,+,"use_atomic ? "" atomic"" : """"",5.0,"				use_atomic? "" atomic"": """",",4.0,"use_atomic ? "" atomic"" : """""
conditional,test-proc-receive.c,177,+,+,+,"use_push_options ? "" push_options"" : """"",5.0,"				use_push_options ? "" push_options"": """");",4.0,"use_push_options ? "" push_options"" : """""
conditional,test-read-cache.c,35,+,+,+,"ce_uptodate(the_repository->index->cache[pos]) ? """" : "" not""",11.0,"			       ce_uptodate(the_repository->index->cache[pos]) ? """" : "" not"");",10.0,"ce_uptodate ( the_repository -> index -> cache [ pos ] ) ? """" : "" not"""
conditional,test-ref-store.c,189,+,+,+,"ref ? ref : ""(null)""",43.0,"	printf(""%s %s 0x%x\n"", oid_to_hex(&oid), ref ? ref : ""(null)"", flags);",42.0,"ref ? ref : ""(null)"""
conditional,test-ref-store.c,190,+,+,+,ref ? 0 : 1,9.0,	return ref ? 0 : 1;,8.0,ref ? 0 : 1
conditional,test-ref-store.c,223,-,+,+,,9.0,"	       *msg == '\n' ? """" : ""\t"", msg);",8.0,"* msg == '\n' ? """" : ""\t"""
conditional,test-rot13-filter.c,51,+,+,+,"str ? str : ""(null)""",9.0,"	return str ? str : ""(null)"";",8.0,"str ? str : ""(null)"""
conditional,test-rot13-filter.c,59,+,+,+,tolower(*c) < 'n' ? 13 : -13,10.0,			*c += tolower(*c) < 'n' ? 13 : -13;,9.0,tolower ( * c ) < 'n' ? 13 : - 13
conditional,test-run-command.c,115,+,+,-,"result ? ""FAIL"" : ""SUCCESS""",33.0,"	strbuf_addf(err, ""%s: '%s'\n"", result ? ""FAIL"" : ""SUCCESS"", name);",,
conditional,test-simple-ipc.c,576,-,+,+,,9.0,	return (sum_join_errors + sum_thread_errors) ? 1 : 0;,8.0,( sum_join_errors + sum_thread_errors ) ? 1 : 0
conditional,test-strcmp-offset.c,18,-,+,+,,12.0,"	result = (result < 0 ? -1 :
			  result > 0 ? 1 :
			  0);",11.0,result < 0 ? - 1 : result > 0 ? 1 : 0
conditional,test-strcmp-offset.c,19,-,+,+,,6.0,"			  result > 0 ? 1 :
			  0);",5.0,result > 0 ? 1 : 0
conditional,test-string-list.c,127,+,+,+,"argv[1] ? argv[1] : ""(there was none)""",3.0,"		argv[1] ? argv[1] : ""(there was none)"");",2.0,"argv [ 1 ] ? argv [ 1 ] : ""(there was none)"""
conditional,test-submodule.c,206,-,+,+,,10.0,		return is_writing_gitmodules_ok() ? 0 : -1;,9.0,is_writing_gitmodules_ok ( ) ? 0 : - 1
conditional,test-urlmatch-normalization.c,51,+,+,+,"(url1 && url2 && !strcmp(url1, url2)) ? 0 : 1",8.0,"	ret = (url1 && url2 && !strcmp(url1, url2)) ? 0 : 1;",7.0,"( url1 && url2 && ! strcmp ( url1 , url2 ) ) ? 0 : 1"
conditional,test-windows-named-pipe.c,43,-,-,+,,,,13.0,"ConnectNamedPipe ( h , NULL ) ? TRUE : ( GetLastError ( ) == ERROR_PIPE_CONNECTED )"
conditional,tr2_tgt_event.c,352,-,+,+,,4.0,"			cmd->trace2_child_class ? cmd->trace2_child_class : ""?"";",3.0,"cmd -> trace2_child_class ? cmd -> trace2_child_class : ""?"""
conditional,tr2_tgt_event.c,629,+,+,+,"is_final_data ? ""timer"" : ""th_timer""",27.0,"	const char *event_name = is_final_data ? ""timer"" : ""th_timer"";",26.0,"is_final_data ? ""timer"" : ""th_timer"""
conditional,tr2_tgt_event.c,653,+,+,+,"is_final_data ? ""counter"" : ""th_counter""",27.0,"	const char *event_name = is_final_data ? ""counter"" : ""th_counter"";",26.0,"is_final_data ? ""counter"" : ""th_counter"""
conditional,tr2_tgt_normal.c,343,+,+,+,"is_final_data ? ""timer"" : ""th_timer""",27.0,"	const char *event_name = is_final_data ? ""timer"" : ""th_timer"";",26.0,"is_final_data ? ""timer"" : ""th_timer"""
conditional,tr2_tgt_normal.c,364,+,+,+,"is_final_data ? ""counter"" : ""th_counter""",27.0,"	const char *event_name = is_final_data ? ""counter"" : ""th_counter"";",26.0,"is_final_data ? ""counter"" : ""th_counter"""
conditional,tr2_tgt_perf.c,136,+,+,+,"category ? category : """"",36.0,"		    TR2FMT_PERF_CATEGORY_WIDTH, (category ? category : """"));",35.0,"category ? category : """""
conditional,tr2_tgt_perf.c,329,+,+,+,"cmd->trace2_child_class ? cmd->trace2_child_class : ""?""",4.0,"			cmd->trace2_child_class ? cmd->trace2_child_class : ""?"";",3.0,"cmd -> trace2_child_class ? cmd -> trace2_child_class : ""?"""
conditional,tr2_tgt_perf.c,564,+,+,+,"is_final_data ? ""timer"" : ""th_timer""",27.0,"	const char *event_name = is_final_data ? ""timer"" : ""th_timer"";",26.0,"is_final_data ? ""timer"" : ""th_timer"""
conditional,tr2_tgt_perf.c,586,+,+,+,"is_final_data ? ""counter"" : ""th_counter""",27.0,"	const char *event_name = is_final_data ? ""counter"" : ""th_counter"";",26.0,"is_final_data ? ""counter"" : ""th_counter"""
conditional,tr2_tmr.c,7,-,-,+,,,,22.0,( a ) > ( b ) ? ( a ) : ( b )
conditional,tr2_tmr.c,8,-,-,+,,,,22.0,( a ) < ( b ) ? ( a ) : ( b )
conditional,tr2_tmr.c,56,-,+,-,,2.0,	assert(t->recursion_count > 0);,,
conditional,tr2_tmr.c,77,-,+,-,,15.0,"		t->min_ns = MY_MIN(ns_interval, t->min_ns);",,
conditional,tr2_tmr.c,78,-,+,-,,15.0,"		t->max_ns = MY_MAX(ns_interval, t->max_ns);",,
conditional,tr2_tmr.c,140,-,+,-,,22.0,"			t_final->min_ns = MY_MIN(t_final->min_ns, t->min_ns);",,
conditional,tr2_tmr.c,141,-,+,-,,22.0,"			t_final->max_ns = MY_MAX(t_final->max_ns, t->max_ns);",,
conditional,trace.c,44,+,+,+,override_envvar ? override_envvar : getenv(key->key),10.0,	trace = override_envvar ? override_envvar : getenv(key->key);,9.0,override_envvar ? override_envvar : getenv ( key -> key )
conditional,trace2.c,312,+,+,+,redacted ? redacted : argv[i],12.0,		ret[i] = redacted ? redacted : argv[i];,11.0,redacted ? redacted : argv [ i ]
conditional,trailer.c,111,+,+,+,(a_len > b_len) ? b_len : a_len,12.0,	min_len = (a_len > b_len) ? b_len : a_len;,11.0,( a_len > b_len ) ? b_len : a_len
conditional,trailer.c,203,+,+,+,after_or_end(where) ? in_tok->list.prev : in_tok->list.next,15.0,"		next_head = after_or_end(where) ? in_tok->list.prev
						: in_tok->list.next;",14.0,after_or_end ( where ) ? in_tok -> list . prev : in_tok -> list . next
conditional,trailer.c,343,-,+,+,,25.0,"	start_tok = list_entry(backwards ? head->prev : head->next,",24.0,backwards ? head -> prev : head -> next
conditional,trailer.c,347,-,+,-,,31.0,"	list_for_each_dir(pos, head, backwards) {",,
conditional,trailer.c,351,+,+,+,middle ? in_tok : start_tok,12.0,		on_tok = middle ? in_tok : start_tok;,11.0,middle ? in_tok : start_tok
conditional,trailer.c,608,+,+,+,"item->conf.key ? !strncasecmp(tok, item->conf.key, tok_len) : 0",9.0,"	return item->conf.key ? !strncasecmp(tok, item->conf.key, tok_len) : 0;",8.0,"item -> conf . key ? ! strncasecmp ( tok , item -> conf . key , tok_len ) : 0"
conditional,trailer.c,1011,+,+,+,"find_separator(trailer_strings[nr], separators) >= 1 ? &trailer_strings[nr] : NULL",10.0,"		last = find_separator(trailer_strings[nr], separators) >= 1
			? &trailer_strings[nr]
			: NULL;",9.0,"find_separator ( trailer_strings [ nr ] , separators ) >= 1 ? & trailer_strings [ nr ] : NULL"
conditional,transport-helper.c,347,+,+,+,"value ? ""true"" : ""false""",23.0,"		strbuf_addstr(&buf, value ? ""true"" : ""false"");",22.0,"value ? ""true"" : ""false"""
conditional,transport-helper.c,362,+,+,+,"t->progress ? ""true"" : ""false""",35.0,"	set_helper_option(t, ""progress"", t->progress ? ""true"" : ""false"");",34.0,"t -> progress ? ""true"" : ""false"""
conditional,transport-helper.c,407,+,+,+,posn->symref ? posn->symref : posn->name,8.0,			    posn->symref ? posn->symref : posn->name);,7.0,posn -> symref ? posn -> symref : posn -> name
conditional,transport-helper.c,450,+,+,+,"debug ? ""--stats"" : ""--quiet""",33.0,"	strvec_push(&fastimport->args, debug ? ""--stats"" : ""--quiet"");",32.0,"debug ? ""--stats"" : ""--quiet"""
conditional,transport-helper.c,477,+,+,+,"data->signed_tags ? ""--signed-tags=verbatim"" : ""--signed-tags=warn-strip""",33.0,"	strvec_push(&fastexport->args, data->signed_tags ?
		""--signed-tags=verbatim"" : ""--signed-tags=warn-strip"");",32.0,"data -> signed_tags ? ""--signed-tags=verbatim"" : ""--signed-tags=warn-strip"""
conditional,transport-helper.c,511,+,+,+,posn->symref ? posn->symref : posn->name,8.0,			    posn->symref ? posn->symref : posn->name);,7.0,posn -> symref ? posn -> symref : posn -> name
conditional,transport-helper.c,548,+,+,+,posn->symref ? posn->symref : posn->name,10.0,		name = posn->symref ? posn->symref : posn->name;,9.0,posn -> symref ? posn -> symref : posn -> name
conditional,transport-helper.c,652,+,+,+,"for_push ? ""git-receive-pack"" : ""git-upload-pack""",9.0,"	name = for_push ? ""git-receive-pack"" : ""git-upload-pack"";",8.0,"for_push ? ""git-receive-pack"" : ""git-upload-pack"""
conditional,transport-helper.c,934,-,+,+,,9.0,"							 report->ref_name
							 ? report->ref_name
							 : ref->name);",8.0,report -> ref_name ? report -> ref_name : ref -> name
conditional,transport-helper.c,941,-,+,+,,7.0,"						report->new_oid
						? report->new_oid
						: &(ref->new_oid),",6.0,report -> new_oid ? report -> new_oid : & ( ref -> new_oid )
conditional,transport-helper.c,1339,+,+,+,"getenv(""GIT_TRANSLOOP_DEBUG"") ? 1 : 0",19.0,"		debug_enabled = getenv(""GIT_TRANSLOOP_DEBUG"") ? 1 : 0;",18.0,"getenv ( ""GIT_TRANSLOOP_DEBUG"" ) ? 1 : 0"
conditional,transport-helper.c,1577,-,-,+,,,,7.0,udt_copy_task_routine ( & s -> gtp ) ? 0 : 1
conditional,transport-helper.c,1586,-,-,+,,,,7.0,udt_copy_task_routine ( & s -> ptg ) ? 0 : 1
conditional,transport.c,117,+,+,+,transport->verbose < 0 ? 0 : BRANCH_CONFIG_VERBOSE,15.0,			int flag = transport->verbose < 0 ? 0 : BRANCH_CONFIG_VERBOSE;,14.0,transport -> verbose < 0 ? 0 : BRANCH_CONFIG_VERBOSE
conditional,transport.c,272,+,+,+,transport->verbose > 0 ? CONNECT_VERBOSE : 0,14.0,	int flags = transport->verbose > 0 ? CONNECT_VERBOSE : 0;,13.0,transport -> verbose > 0 ? CONNECT_VERBOSE : 0
conditional,transport.c,284,+,+,+,"for_push ? ""git-receive-pack"" : ""git-upload-pack""",6.0,"				 for_push ?
					""git-receive-pack"" :
					""git-upload-pack"",",5.0,"for_push ? ""git-receive-pack"" : ""git-upload-pack"""
conditional,transport.c,287,+,+,+,for_push ? data->options.receivepack : data->options.uploadpack,6.0,"				 for_push ?
					data->options.receivepack :
					data->options.uploadpack,",5.0,for_push ? data -> options . receivepack : data -> options . uploadpack
conditional,transport.c,344,+,+,+,for_push ? REF_NORMAL : 0,6.0,"				 for_push ? REF_NORMAL : 0,",5.0,for_push ? REF_NORMAL : 0
conditional,transport.c,476,+,+,-,refs_tmp ? refs_tmp : transport->remote_refs,6.0,"			  refs_tmp ? refs_tmp : transport->remote_refs,",,
conditional,transport.c,572,+,+,+,report->ref_name ? (char*)report->ref_name : ref->name,14.0,			refname = report->ref_name ? (char *)report->ref_name : ref->name;,13.0,report -> ref_name ? ( char * ) report -> ref_name : ref -> name
conditional,transport.c,573,+,+,+,report->new_oid ? report->new_oid : &ref->new_oid,14.0,			new_oid = report->new_oid ? report->new_oid : &ref->new_oid;,13.0,report -> new_oid ? report -> new_oid : & ref -> new_oid
conditional,transport.c,654,+,+,+,"starts_with(ref_name, ""refs/tags/"") ? ""[new tag]"" : (starts_with(ref_name, ""refs/heads/"") ? ""[new branch]"" : ""[new reference]"")",7.0,"				 (starts_with(ref_name, ""refs/tags/"")
				  ? ""[new tag]""
				  : (starts_with(ref_name, ""refs/heads/"")
				     ? ""[new branch]""
				     : ""[new reference]"")),",6.0,"starts_with ( ref_name , ""refs/tags/"" ) ? ""[new tag]"" : ( starts_with ( ref_name , ""refs/heads/"" ) ? ""[new branch]"" : ""[new reference]"" )"
conditional,transport.c,656,+,+,+,"starts_with(ref_name, ""refs/heads/"") ? ""[new branch]"" : ""[new reference]""",10.0,"				  : (starts_with(ref_name, ""refs/heads/"")
				     ? ""[new branch]""
				     : ""[new reference]"")),",9.0,"starts_with ( ref_name , ""refs/heads/"" ) ? ""[new branch]"" : ""[new reference]"""
conditional,transport.c,692,+,+,+,porcelain ? stdout : stderr,11.0,"		fprintf(porcelain ? stdout : stderr, ""To %s\n"", url);",10.0,porcelain ? stdout : stderr
conditional,transport.c,748,+,+,+,ref->deletion ? NULL : ref->peer_ref,6.0,"				 ref->deletion ? NULL : ref->peer_ref,",5.0,ref -> deletion ? NULL : ref -> peer_ref
conditional,transport.c,754,+,+,+,ref->deletion ? NULL : ref->peer_ref,6.0,"				 ref->deletion ? NULL : ref->peer_ref,",5.0,ref -> deletion ? NULL : ref -> peer_ref
conditional,transport.c,793,+,+,+,(w < sofar) ? sofar : w,9.0,	return (w < sofar) ? sofar : w;,8.0,( w < sofar ) ? sofar : w
conditional,transport.c,1010,+,+,+,enabled ? &allowed : NULL,9.0,	return enabled ? &allowed : NULL;,8.0,enabled ? & allowed : NULL
conditional,transport.c,1228,+,+,+,verbosity <= 3 ? verbosity : 3,24.0,		transport->verbose = verbosity <= 3 ? verbosity : 3;,23.0,verbosity <= 3 ? verbosity : 3
conditional,tree-diff.c,75,+,+,+,t2->size ? 1 : 0,10.0,		return t2->size ? 1 : 0;,9.0,t2 -> size ? 1 : 0
conditional,tree-diff.c,183,+,+,+,oid ? oid : null_oid(),18.0,"	oidcpy(&p->oid, oid ? oid : null_oid());",17.0,oid ? oid : null_oid ( )
conditional,tree-diff.c,211,-,+,-,,2.0,	assert(t || tp);,,
conditional,tree-diff.c,255,+,+,+,!t ? DIFF_STATUS_DELETED : tpi_valid ? DIFF_STATUS_MODIFIED : DIFF_STATUS_ADDED,5.0,"				!t ? DIFF_STATUS_DELETED :
					tpi_valid ?
						DIFF_STATUS_MODIFIED :
						DIFF_STATUS_ADDED;",4.0,! t ? DIFF_STATUS_DELETED : tpi_valid ? DIFF_STATUS_MODIFIED : DIFF_STATUS_ADDED
conditional,tree-diff.c,256,+,+,+,tpi_valid ? DIFF_STATUS_MODIFIED : DIFF_STATUS_ADDED,6.0,"					tpi_valid ?
						DIFF_STATUS_MODIFIED :
						DIFF_STATUS_ADDED;",5.0,tpi_valid ? DIFF_STATUS_MODIFIED : DIFF_STATUS_ADDED
conditional,tree-diff.c,302,+,+,+,tpi_valid ? &tp[i].entry.oid : NULL,21.0,			parents_oid[i] = tpi_valid ? &tp[i].entry.oid : NULL;,20.0,tpi_valid ? & tp [ i ] . entry . oid : NULL
conditional,tree-walk.c,39,+,+,+,(desc->flags & TREE_DESC_RAW_MODES) ? mode : canon_mode(mode),21.0,	desc->entry.mode = (desc->flags & TREE_DESC_RAW_MODES) ? mode : canon_mode(mode);,20.0,( desc -> flags & TREE_DESC_RAW_MODES ) ? mode : canon_mode ( mode )
conditional,tree-walk.c,53,+,+,+,(oid && oid->algo) ? &hash_algos[oid->algo] : the_hash_algo,15.0,	desc->algo = (oid && oid->algo) ? &hash_algos[oid->algo] : the_hash_algo;,14.0,( oid && oid -> algo ) ? & hash_algos [ oid -> algo ] : the_hash_algo
conditional,tree-walk.c,197,+,+,+,pathlen ? pathlen + 1 : 0,18.0,	info->pathlen = pathlen ? pathlen + 1 : 0;,17.0,pathlen ? pathlen + 1 : 0
conditional,tree-walk.c,740,+,+,+,remainder ? 3 : 2,31.0,"			strbuf_remove(&namebuf, 0, remainder ? 3 : 2);",30.0,remainder ? 3 : 2
conditional,tree-walk.c,865,+,+,+,(matchlen < pathlen) ? matchlen : pathlen,8.0,			    (matchlen < pathlen) ? matchlen : pathlen);,7.0,( matchlen < pathlen ) ? matchlen : pathlen
conditional,tree-walk.c,932,+,+,+,len > item->prefix ? item->prefix : len,16.0,"		int ret, n = len > item->prefix ? item->prefix : len;",15.0,len > item -> prefix ? item -> prefix : len
conditional,tree-walk.c,1025,+,+,+,ps->has_wildcard ? entry_not_interesting : all_entries_not_interesting,39.0,"	enum interesting never_interesting = ps->has_wildcard ?
		entry_not_interesting : all_entries_not_interesting;",38.0,ps -> has_wildcard ? entry_not_interesting : all_entries_not_interesting
conditional,tree-walk.c,1042,+,+,+,"within_depth(base->buf, baselen, !!S_ISDIR(entry->mode), ps->max_depth) ? entry_interesting : entry_not_interesting",10.0,"		return within_depth(base->buf, baselen,
				    !!S_ISDIR(entry->mode),
				    ps->max_depth) ?
			entry_interesting : entry_not_interesting;",9.0,"within_depth ( base -> buf , baselen , ! ! S_ISDIR ( entry -> mode ) , ps -> max_depth ) ? entry_interesting : entry_not_interesting"
conditional,tree.c,103,+,+,+,len1 < len2 ? len1 : len2,15.0,	size_t len = len1 < len2 ? len1 : len2;,14.0,len1 < len2 ? len1 : len2
conditional,tree.c,115,+,+,+,(c1 < c2) ? -1 : (c1 > c2) ? 1 : 0,26.0,	return (c1 < c2) ? -1 : (c1 > c2) ? 1 : 0;,25.0,( c1 > c2 ) ? 1 : 0
conditional,tree.c,132,+,+,+,len1 < len2 ? len1 : len2,15.0,	size_t len = len1 < len2 ? len1 : len2;,14.0,len1 < len2 ? len1 : len2
conditional,tree.c,156,+,+,+,(len1 < len2) ? len1 : len2,19.0,	size_t min_len = (len1 < len2) ? len1 : len2;,18.0,( len1 < len2 ) ? len1 : len2
conditional,tree.c,197,+,+,+,"quiet_on_missing ? -1 : error(""Could not read %s"", oid_to_hex(&item->object.oid))",10.0,"		return quiet_on_missing ? -1 :
			error(""Could not read %s"",
			     oid_to_hex(&item->object.oid));",9.0,"quiet_on_missing ? - 1 : error ( ""Could not read %s"" , oid_to_hex ( & item -> object . oid ) )"
conditional,unpack-objects.c,115,+,+,+,dry_run && size > 8192 ? 8192 : size,26.0,	unsigned long bufsize = dry_run && size > 8192 ? 8192 : size;,25.0,dry_run && size > 8192 ? 8192 : size
conditional,unpack-objects.c,144,+,+,+,bufsize > size - stream.total_out ? size - stream.total_out : bufsize,23.0,"			stream.avail_out = bufsize > size - stream.total_out ?
						   size - stream.total_out :
						   bufsize;",22.0,bufsize > size - stream . total_out ? size - stream . total_out : bufsize
conditional,unpack-trees.c,78,-,-,+,,,,3.0,( ( o ) && ( o ) -> internal . msgs [ ( type ) ] ) ? ( ( o ) -> internal . msgs [ ( type ) ] ) : ( unpack_plumbing_errors [ ( type ) ] )
