Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
repurposed_variable,update-ref.c,41,-,+,,23,"			strbuf_addch(arg, *next++);"
repurposed_variable,update-ref.c,521,-,+,,2,"	argc = parse_options(argc, argv, prefix, options, git_update_ref_usage,
			     0);"
repurposed_variable,update-server-info.c,21,+,+,"argc = parse_options(argc, argv, prefix, options, update_server_info_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options,
			     update_server_info_usage, 0);"
repurposed_variable,upload-pack.c,45,+,+,"argc = parse_options(argc, argv, prefix, options, upload_pack_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, options, upload_pack_usage, 0);"
repurposed_variable,upload-pack.c,185,+,+,fd = 2,3,		fd = 2;
repurposed_variable,upload-pack.c,820,-,+,,3,		result = result->next;
repurposed_variable,url.c,24,-,+,,36,"	if (!url || !is_urlschemechar(1, *url++))"
repurposed_variable,url.c,27,-,+,,29,"		if (!is_urlschemechar(0, *url++))"
repurposed_variable,url.c,47,+,+,len--,4,			len--;
repurposed_variable,url.c,56,+,+,len -= 3,5,				len -= 3;
repurposed_variable,url.c,66,+,+,len--,3,		len--;
repurposed_variable,url.c,85,+,+,len -= colon - url,3,		len -= colon - url;
repurposed_variable,url.c,86,-,+,,3,		url = colon;
repurposed_variable,urlmatch.c,43,-,+,,13,		int ch = *from++;
repurposed_variable,urlmatch.c,46,+,+,from_len--,3,		from_len--;
repurposed_variable,urlmatch.c,53,-,+,,4,			from += 2;
repurposed_variable,urlmatch.c,54,+,+,from_len -= 2,4,			from_len -= 2;
repurposed_variable,urlmatch.c,175,-,+,,32,"		strbuf_addch(&norm, tolower(*url++));"
repurposed_variable,urlmatch.c,206,-,+,,3,		url = at_ptr;
repurposed_variable,urlmatch.c,256,-,+,,32,"		strbuf_addch(&norm, tolower(*url++));"
repurposed_variable,urlmatch.c,267,-,+,,3,		url++;
repurposed_variable,urlmatch.c,268,-,+,,3,"		url += strspn(url, ""0"");"
repurposed_variable,urlmatch.c,270,-,+,,4,			url--;
repurposed_variable,urlmatch.c,317,-,+,,3,		url = slash_ptr;
repurposed_variable,urlmatch.c,332,-,+,,3,		url++;
repurposed_variable,urlmatch.c,388,-,+,,3,		url = next_slash;
repurposed_variable,urlmatch.c,392,-,+,,3,		url++;
repurposed_variable,urlmatch.c,465,+,+,url_prefix_len--,3,		url_prefix_len--;
repurposed_variable,utf8.c,44,+,+,max = mid - 1,4,			max = mid - 1;
repurposed_variable,utf8.c,220,-,+,,4,			string += skip;
repurposed_variable,utf8.c,243,-,+,,4,			text++;
repurposed_variable,utf8.c,257,+,+,indent = 0,3,		indent = 0;
repurposed_variable,utf8.c,264,-,+,,3,		text = eol;
repurposed_variable,utf8.c,265,+,+,indent = indent2,3,		indent = indent2;
repurposed_variable,utf8.c,301,-,+,,4,			text += skip;
repurposed_variable,utf8.c,331,-,+,,5,				text++;
repurposed_variable,utf8.c,336,-,+,,5,				text = bol = space + isspace(*space);
repurposed_variable,utf8.c,346,-,+,,5,				text = start;
repurposed_variable,utf8.c,352,-,+,,4,			text++;
repurposed_variable,utf8.c,402,-,+,,5,				subst = NULL;
repurposed_variable,utf8.c,445,-,+,,3,		src = utf8;
repurposed_variable,utf8.c,447,-,+,,3,		dst = utf8;
repurposed_variable,utf8.c,563,-,+,,3,"		in_encoding = ""UTF-16"";"
repurposed_variable,utf8.c,576,-,+,,3,"		out_encoding = ""UTF-16LE"";"
repurposed_variable,utf8.c,580,-,+,,3,"		out_encoding = ""UTF-16BE"";"
repurposed_variable,utf8.c,595,-,+,,3,		in_encoding = fallback_encoding(in_encoding);
repurposed_variable,utf8.c,596,-,+,,3,		out_encoding = fallback_encoding(out_encoding);
repurposed_variable,utf8.c,740,+,+,needle_len--,25,"	for (; needle_len > 0; needle++, needle_len--) {"
repurposed_variable,varint.c,25,+,+,value >>= 7,9,	while (value >>= 7)
repurposed_variable,varint.c,26,+,+,--value,26,		varint[--pos] = 128 | (--value & 127);
repurposed_variable,verify-commit.c,66,+,+,"argc = parse_options(argc, argv, prefix, verify_commit_options, verify_commit_usage, PARSE_OPT_KEEP_ARGV0)",2,"	argc = parse_options(argc, argv, prefix, verify_commit_options,
			     verify_commit_usage, PARSE_OPT_KEEP_ARGV0);"
repurposed_variable,verify-pack.c,81,+,+,"argc = parse_options(argc, argv, prefix, verify_pack_options, verify_pack_usage, 0)",2,"	argc = parse_options(argc, argv, prefix, verify_pack_options,
			     verify_pack_usage, 0);"
repurposed_variable,verify-tag.c,36,+,+,"argc = parse_options(argc, argv, prefix, verify_tag_options, verify_tag_usage, PARSE_OPT_KEEP_ARGV0)",2,"	argc = parse_options(argc, argv, prefix, verify_tag_options,
			     verify_tag_usage, PARSE_OPT_KEEP_ARGV0);"
repurposed_variable,walker.c,267,+,+,targets--,9,	while (targets--) {
repurposed_variable,wildmatch.c,64,-,+,,31,"	for ( ; (p_ch = *p) != '\0'; text++, p++) {"
repurposed_variable,wildmatch.c,77,-,+,,12,			p_ch = *++p;
repurposed_variable,wildmatch.c,89,-,+,,9,			if (*++p == '*') {
repurposed_variable,wildmatch.c,91,-,+,,13,				while (*++p == '*') {}
repurposed_variable,wildmatch.c,133,-,+,,5,				text = (const uchar*)slash;
repurposed_variable,wildmatch.c,158,-,+,,7,						text++;
repurposed_variable,wildmatch.c,172,-,+,,13,				t_ch = *++text;
repurposed_variable,wildmatch.c,176,-,+,,12,			p_ch = *++p;
repurposed_variable,wildmatch.c,185,-,+,,13,				p_ch = *++p;
repurposed_variable,wildmatch.c,193,-,+,,14,					p_ch = *++p;
repurposed_variable,wildmatch.c,199,-,+,,14,					p_ch = *++p;
repurposed_variable,wildmatch.c,201,-,+,,15,						p_ch = *++p;
repurposed_variable,wildmatch.c,216,-,+,,15,					for (s = p += 2; (p_ch = *p) && p_ch != ']'; p++) {} /*SHARED ITERATOR*/
repurposed_variable,wildmatch.c,222,-,+,,7,						p = s - 2;
repurposed_variable,wildmatch.c,271,-,+,,38,"			} while (prev_ch = p_ch, (p_ch = *++p) != ']');"
repurposed_variable,win32mmap.c,17,+,-,length = xsize_t(len.QuadPart - offset),,
repurposed_variable,worktree.c,194,-,+,,32,	for (; *list && nr_found < 2; list++) {
repurposed_variable,worktree.c,220,-,+,,3,"		arg = to_free = prefix_filename(prefix, arg);"
repurposed_variable,worktree.c,233,-,+,,16,	for (; *list; list++) {
repurposed_variable,worktree.c,245,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_prune_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_prune_usage,
			   0);"
repurposed_variable,worktree.c,618,+,+,fn = repair_noop,3,		fn = repair_noop;
repurposed_variable,worktree.c,620,+,-,fn = repair_noop,,
repurposed_variable,worktree.c,693,+,+,fn = repair_noop,3,		fn = repair_noop;
repurposed_variable,worktree.c,695,+,-,fn = repair_noop,,
repurposed_variable,worktree.c,803,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_add_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_add_usage, 0);"
repurposed_variable,worktree.c,1052,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_list_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_list_usage, 0);"
repurposed_variable,worktree.c,1091,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_lock_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_lock_usage, 0);"
repurposed_variable,worktree.c,1124,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_unlock_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_unlock_usage, 0);"
repurposed_variable,worktree.c,1194,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_move_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_move_usage,
			   0);"
repurposed_variable,worktree.c,1323,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_remove_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_remove_usage, 0);"
repurposed_variable,worktree.c,1383,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_repair_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_repair_usage, 0);"
repurposed_variable,worktree.c,1409,-,+,,3,"		prefix = """";"
repurposed_variable,worktree.c,1411,+,+,"ac = parse_options(ac, av, prefix, options, git_worktree_usage, 0)",2,"	ac = parse_options(ac, av, prefix, options, git_worktree_usage, 0);"
repurposed_variable,wrapper.c,229,+,+,len = MAX_IO_SIZE,3,		len = MAX_IO_SIZE;
repurposed_variable,wrapper.c,251,+,+,len = MAX_IO_SIZE,3,		len = MAX_IO_SIZE;
repurposed_variable,wrapper.c,274,+,+,len = MAX_IO_SIZE,3,		len = MAX_IO_SIZE;
repurposed_variable,wrapper.c,294,+,+,count -= loaded,3,		count -= loaded;
repurposed_variable,wrapper.c,315,+,+,count -= written,3,		count -= written;
repurposed_variable,wrapper.c,334,+,+,count -= loaded,3,		count -= loaded;
repurposed_variable,wrapper.c,337,+,+,offset += loaded,3,		offset += loaded;
repurposed_variable,wrapper.c,431,-,+,,4,			filename_template = origtemplate;
repurposed_variable,wrapper.c,521,-,+,,4,			filename_template = origtemplate;
repurposed_variable,wrapper.c,808,+,+,len -= res,3,		len -= res;
repurposed_variable,write-tree.c,41,+,+,"argc = parse_options(argc, argv, cmd_prefix, write_tree_options, write_tree_usage, 0)",2,"	argc = parse_options(argc, argv, cmd_prefix, write_tree_options,
			     write_tree_usage, 0);"
repurposed_variable,ws.c,39,-,+,,3,"		string = string + strspn(string, "", \t\n\r"");"
repurposed_variable,ws.c,45,-,+,,4,			string++;
repurposed_variable,ws.c,70,-,+,,3,		string = ep;
repurposed_variable,ws.c,157,+,+,len--,3,		len--;
repurposed_variable,ws.c,162,+,+,len--,3,		len--;
repurposed_variable,ws.c,267,+,+,len--,9,	while (len-- > 0) {
repurposed_variable,ws.c,270,-,+,,3,		line++;
repurposed_variable,ws.c,297,+,+,len--,4,			len--;
repurposed_variable,ws.c,300,+,+,len--,5,				len--;
repurposed_variable,ws.c,305,+,+,len--,5,				len--;
repurposed_variable,ws.c,361,+,+,len -= last,3,		len -= last;
repurposed_variable,ws.c,362,-,+,,3,		src += last;
repurposed_variable,ws.c,376,+,+,len -= last,3,		len -= last;
repurposed_variable,ws.c,377,-,+,,3,		src += last;
repurposed_variable,wt-status.c,101,+,+,at_bol = 1,3,		at_bol = 1;
repurposed_variable,wt-status.c,1097,+,+,len = 0,3,		len = 0;
repurposed_variable,wt-status.c,1101,+,+,len = newlen,4,			len = newlen;
repurposed_variable,xdiff-interface.c,47,+,+,size -= this_size,3,		size -= this_size;
repurposed_variable,xdiff-interface.c,48,-,+,,3,		s += this_size;
repurposed_variable,xdiff-interface.c,197,+,+,size = FIRST_FEW_BYTES,3,		size = FIRST_FEW_BYTES;
repurposed_variable,xdiff-interface.c,220,+,+,len -= 2,4,			len -= 2;
repurposed_variable,xdiff-interface.c,222,+,+,len--,4,			len--;
repurposed_variable,xdiff-interface.c,236,-,+,,2,	line += pmatch[i].rm_so;
repurposed_variable,xdiff-interface.c,270,-,+,,4,			value++;
repurposed_variable,xdiff-interface.c,278,-,+,,3,		value = ep ? ep + 1 : NULL;
repurposed_variable,xdiffi.c,264,+,+,off1++,63,"	for (; off1 < lim1 && off2 < lim2 && ha1[off1] == ha2[off2]; off1++, off2++);"
repurposed_variable,xdiffi.c,265,+,+,lim1--,71,"	for (; off1 < lim1 && off2 < lim2 && ha1[lim1 - 1] == ha2[lim2 - 1]; lim1--, lim2--);"
repurposed_variable,xdiffi.c,275,+,+,off2++,23,		for (; off2 < lim2; off2++)
repurposed_variable,xdiffi.c,281,+,+,off1++,23,		for (; off1 < lim1; off1++)
repurposed_variable,xdiffi.c,971,-,+,,3,		xscr = xscr->next;
repurposed_variable,xemit.c,105,+,+,len = sz,4,			len = sz;
repurposed_variable,xemit.c,107,+,+,len--,4,			len--;
repurposed_variable,xhistogram.c,320,+,+,count2--,9,		while(count2--)
repurposed_variable,xhistogram.c,321,+,+,line2++,19,			env->xdf2.rchg[line2++ - 1] = 1;
repurposed_variable,xhistogram.c,324,+,+,count1--,9,		while(count1--)
repurposed_variable,xhistogram.c,325,+,+,line1++,19,			env->xdf1.rchg[line1++ - 1] = 1;
repurposed_variable,xhistogram.c,337,+,+,count1--,11,			while (count1--)
repurposed_variable,xhistogram.c,338,+,+,line1++,20,				env->xdf1.rchg[line1++ - 1] = 1;
repurposed_variable,xhistogram.c,339,+,+,count2--,11,			while (count2--)
repurposed_variable,xhistogram.c,340,+,+,line2++,20,				env->xdf2.rchg[line2++ - 1] = 1;
repurposed_variable,xhistogram.c,354,+,+,count1 = LINE_END(1) - lcs.end1,4,			count1 = LINE_END(1) - lcs.end1;
repurposed_variable,xhistogram.c,355,+,+,line1 = lcs.end1 + 1,4,			line1 = lcs.end1 + 1;
repurposed_variable,xhistogram.c,356,+,+,count2 = LINE_END(2) - lcs.end2,4,			count2 = LINE_END(2) - lcs.end2;
repurposed_variable,xhistogram.c,357,+,+,line2 = lcs.end2 + 1,4,			line2 = lcs.end2 + 1;
repurposed_variable,xmerge.c,87,-,+,,12,	for (; c; c = next_c) {
repurposed_variable,xmerge.c,122,+,+,i = 0,7,	for (i = 0; i < count; size += recs[i++]->size)
repurposed_variable,xmerge.c,126,+,+,i = recs[count - 1]->size,3,		i = recs[count - 1]->size;
repurposed_variable,xmerge.c,208,+,+,marker_size = DEFAULT_CONFLICT_MARKER_SIZE,3,		marker_size = DEFAULT_CONFLICT_MARKER_SIZE;
repurposed_variable,xmerge.c,211,+,+,"size += xdl_recs_copy(xe1, i, m->i1 - i, 0, 0, dest ? dest + size : NULL)",2,"	size += xdl_recs_copy(xe1, i, m->i1 - i, 0, 0,
			      dest ? dest + size : NULL);"
repurposed_variable,xmerge.c,215,+,+,size += marker_size + 1 + needs_cr + marker1_size,3,		size += marker_size + 1 + needs_cr + marker1_size;
repurposed_variable,xmerge.c,218,+,+,size += marker_size,3,		size += marker_size;
repurposed_variable,xmerge.c,222,+,+,size += marker1_size,4,			size += marker1_size;
repurposed_variable,xmerge.c,225,+,+,size++,9,			dest[size++] = '\r';
repurposed_variable,xmerge.c,226,+,+,size++,8,		dest[size++] = '\n';
repurposed_variable,xmerge.c,230,+,+,"size += xdl_recs_copy(xe1, m->i1, m->chg1, needs_cr, 1, dest ? dest + size : NULL)",2,"	size += xdl_recs_copy(xe1, m->i1, m->chg1, needs_cr, 1,
			      dest ? dest + size : NULL);"
repurposed_variable,xmerge.c,236,+,+,size += marker_size + 1 + needs_cr + marker3_size,4,			size += marker_size + 1 + needs_cr + marker3_size;
repurposed_variable,xmerge.c,239,+,+,size += marker_size,4,			size += marker_size;
repurposed_variable,xmerge.c,243,+,+,size += marker3_size,5,				size += marker3_size;
repurposed_variable,xmerge.c,246,+,+,size++,10,				dest[size++] = '\r';
repurposed_variable,xmerge.c,247,+,+,size++,9,			dest[size++] = '\n';
repurposed_variable,xmerge.c,249,+,+,"size += xdl_orig_copy(xe1, m->i0, m->chg0, needs_cr, 1, dest ? dest + size : NULL)",3,"		size += xdl_orig_copy(xe1, m->i0, m->chg0, needs_cr, 1,
				      dest ? dest + size : NULL);"
repurposed_variable,xmerge.c,254,+,+,size += marker_size + 1 + needs_cr,3,		size += marker_size + 1 + needs_cr;
repurposed_variable,xmerge.c,257,+,+,size += marker_size,3,		size += marker_size;
repurposed_variable,xmerge.c,259,+,+,size++,9,			dest[size++] = '\r';
repurposed_variable,xmerge.c,260,+,+,size++,8,		dest[size++] = '\n';
repurposed_variable,xmerge.c,264,+,+,"size += xdl_recs_copy(xe2, m->i2, m->chg2, needs_cr, 1, dest ? dest + size : NULL)",2,"	size += xdl_recs_copy(xe2, m->i2, m->chg2, needs_cr, 1,
			      dest ? dest + size : NULL);"
repurposed_variable,xmerge.c,267,+,+,size += marker_size + 1 + needs_cr + marker2_size,3,		size += marker_size + 1 + needs_cr + marker2_size;
repurposed_variable,xmerge.c,270,+,+,size += marker_size,3,		size += marker_size;
repurposed_variable,xmerge.c,274,+,+,size += marker2_size,4,			size += marker2_size;
repurposed_variable,xmerge.c,277,+,+,size++,9,			dest[size++] = '\r';
repurposed_variable,xmerge.c,278,+,+,size++,8,		dest[size++] = '\n';
repurposed_variable,xmerge.c,292,-,+,,24,	for (size = i = 0; m; m = m->next) {
repurposed_variable,xmerge.c,338,-,+,,12,	for (; m; m = m->next) {
repurposed_variable,xmerge.c,366,-,+,,12,	for (; m; m = m->next) {
repurposed_variable,xmerge.c,419,-,+,,4,			m = m2;
repurposed_variable,xmerge.c,434,+,+,size--,9,	while (size--)
repurposed_variable,xmerge.c,435,-,+,,32,		if (isalnum((unsigned char)*(ptr++)))
repurposed_variable,xmerge.c,442,+,+,chg--,14,"	for (; chg; chg--, i++)"
repurposed_variable,xmerge.c,488,-,+,,4,			m = next_m;
repurposed_variable,xmerge.c,560,-,+,,4,			xscr1 = xscr1->next;
repurposed_variable,xmerge.c,575,-,+,,4,			xscr2 = xscr2->next;
repurposed_variable,xmerge.c,616,-,+,,4,			xscr2 = xscr2->next;
repurposed_variable,xmerge.c,618,-,+,,4,			xscr1 = xscr1->next;
repurposed_variable,xmerge.c,634,-,+,,3,		xscr1 = xscr1->next;
repurposed_variable,xmerge.c,650,-,+,,3,		xscr2 = xscr2->next;
repurposed_variable,xmmintrin.h,2029,+,-,"__a = __builtin_shufflevector((__v4sf)__a, (__v4sf)__a, 0, 0, 0, 0)",,
repurposed_variable,xmmintrin.h,2068,+,-,"__a = __builtin_shufflevector((__v4sf)__a, (__v4sf)__a, 3, 2, 1, 0)",,
repurposed_variable,xmmintrin.h,2884,+,-,"__a = _mm_movehl_ps(__a, __a)",,
repurposed_variable,xpatience.c,154,+,+,count1--,9,	while (count1--)
repurposed_variable,xpatience.c,155,+,+,line1++,22,"		insert_record(xpp, line1++, result, 1);"
repurposed_variable,xpatience.c,158,+,+,count2--,9,	while (count2--)
repurposed_variable,xpatience.c,159,+,+,line2++,22,"		insert_record(xpp, line2++, result, 2);"
repurposed_variable,xpatience.c,278,+,+,line1++,4,			line1++;
repurposed_variable,xpatience.c,279,+,+,line2++,4,			line2++;
repurposed_variable,xpatience.c,296,-,+,,4,			first = first->next;
repurposed_variable,xpatience.c,298,+,+,line1 = first->line1 + 1,3,		line1 = first->line1 + 1;
repurposed_variable,xpatience.c,299,+,+,line2 = first->line2 + 1,3,		line2 = first->line2 + 1;
repurposed_variable,xpatience.c,301,-,+,,3,		first = first->next;
repurposed_variable,xpatience.c,332,+,+,count2--,9,		while(count2--)
repurposed_variable,xpatience.c,333,+,+,line2++,19,			env->xdf2.rchg[line2++ - 1] = 1;
repurposed_variable,xpatience.c,336,+,+,count1--,9,		while(count1--)
repurposed_variable,xpatience.c,337,+,+,line1++,19,			env->xdf1.rchg[line1++ - 1] = 1;
repurposed_variable,xpatience.c,348,+,+,count1--,9,		while(count1--)
repurposed_variable,xpatience.c,349,+,+,line1++,19,			env->xdf1.rchg[line1++ - 1] = 1;
repurposed_variable,xpatience.c,350,+,+,count2--,9,		while(count2--)
repurposed_variable,xpatience.c,351,+,+,line2++,19,			env->xdf2.rchg[line2++ - 1] = 1;
repurposed_variable,xprepare.c,314,+,+,s = i - XDL_SIMSCAN_WINDOW,3,		s = i - XDL_SIMSCAN_WINDOW;
repurposed_variable,xprepare.c,316,+,+,e = i + XDL_SIMSCAN_WINDOW,3,		e = i + XDL_SIMSCAN_WINDOW;
repurposed_variable,xutils.c,32,+,+,n >>= 2,21,	for (i = 1; n > 0; n >>= 2)
repurposed_variable,xutils.c,164,+,+,s--,3,		s--;
repurposed_variable,xutils.c,329,+,+,val = -val,3,		val = -val;
repurposed_variable,xutils.c,331,+,+,val /= 10,27,	for (; val && ptr > buf; val /= 10)
repurposed_variable,xutils.c,379,+,+,funclen = sizeof (buf) - nb - 1,4,			funclen = sizeof(buf) - nb - 1;
